Earnings_Year,Earnings_Canada_Yearly,Housing_Price_Year,Composite_Benchmark,One_Storey_Benchmark,Two_Storey_Benchmark,Townhouse_Benchmark,Apartment_Benchmark,Office_year,office_region,office_property_type,office_index_value,consumer_index_year,consumer_index_value
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,63.1,2005,105
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,67.2,2005,105.5
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,62.6,2005,125.3
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,61.1,2005,122.8
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,62.6,2005,125.7
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,62.3,2005,123.2
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,68.7,2005,0
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,64.6,2005,0
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,62,2005,0
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,63.5,2005,0
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,73,2005,104.3
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,77.1,2005,104.4
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,59.5,2005,1.7
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,66,2005,105.4
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,61.2,2005,105.6
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,54.7,2005,125.8
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,67,2005,123.2
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,63.2,2005,125.9
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,61.4,2005,123.3
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,65.1,2005,0.1
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,63,2005,0
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,61.4,2005,0
,,,,,,,,1986,"Toronto, Ontario",Office,64.1,2005,0
,,,,,,,,1986,"Toronto, Ontario",Office,59.2,2005,104.7
,,,,,,,,1986,"Toronto, Ontario",Office,71,2005,104.5
,,,,,,,,1986,"Toronto, Ontario",Office,60,2005,1.8
,,,,,,,,1986,"Toronto, Ontario",Office,61.9,2005,106
,,,,,,,,1986,"Toronto, Ontario",Warehouse,59.1,2005,105.9
,,,,,,,,1986,"Toronto, Ontario",Warehouse,62.8,2005,126.5
,,,,,,,,1986,"Toronto, Ontario",Warehouse,57.9,2005,123.6
,,,,,,,,1986,"Toronto, Ontario",Warehouse,57.6,2005,126.3
,,,,,,,,1986,"Toronto, Ontario",Warehouse,64.5,2005,123.5
,,,,,,,,1986,"Toronto, Ontario",Shopping centre,64.1,2005,0
,,,,,,,,1986,"Toronto, Ontario",Shopping centre,63.1,2005,0
,,,,,,,,1986,"Toronto, Ontario",Shopping centre,62.3,2005,0
,,,,,,,,1986,"Toronto, Ontario",Shopping centre,70,2005,0
,,,,,,,,1986,"Toronto, Ontario",Shopping centre,73.3,2005,104.4
,,,,,,,,1986,"Toronto, Ontario",Light factory,57.9,2005,104.4
,,,,,,,,1986,"Toronto, Ontario",Light factory,66.9,2005,1.8
,,,,,,,,1986,"Toronto, Ontario",Light factory,55.9,2005,106.3
,,,,,,,,1986,"Toronto, Ontario",Light factory,56,2005,106.1
,,,,,,,,1986,"Toronto, Ontario",Light factory,57.4,2005,126.9
,,,,,,,,1986,"Toronto, Ontario",School,62.7,2005,123.4
,,,,,,,,1986,"Toronto, Ontario",School,64.9,2005,126.8
,,,,,,,,1986,"Toronto, Ontario",School,64.2,2005,123.4
,,,,,,,,1986,"Toronto, Ontario",School,59,2005,0
,,,,,,,,1986,"Toronto, Ontario",School,59.2,2005,0
,,,,,,,,1986,"Calgary, Alberta",Office,64.4,2005,0
,,,,,,,,1986,"Calgary, Alberta",Office,51.8,2005,0
,,,,,,,,1986,"Calgary, Alberta",Office,70.9,2005,104.7
,,,,,,,,1986,"Calgary, Alberta",Office,64.2,2005,104.6
,,,,,,,,1986,"Calgary, Alberta",Office,75.5,2005,1.5
,,,,,,,,1986,"Calgary, Alberta",Warehouse,65.1,2005,106.4
,,,,,,,,1986,"Calgary, Alberta",Warehouse,57.2,2005,106
,,,,,,,,1986,"Calgary, Alberta",Warehouse,68.5,2005,127
,,,,,,,,1986,"Calgary, Alberta",Warehouse,62,2005,123.7
,,,,,,,,1986,"Calgary, Alberta",Warehouse,72.5,2005,126.7
,,,,,,,,1986,"Calgary, Alberta",Shopping centre,65.5,2005,123.6
,,,,,,,,1986,"Calgary, Alberta",Shopping centre,54.5,2005,0
,,,,,,,,1986,"Calgary, Alberta",Shopping centre,67.5,2005,0
,,,,,,,,1986,"Calgary, Alberta",Shopping centre,71.1,2005,0
,,,,,,,,1986,"Calgary, Alberta",Shopping centre,80.2,2005,0
,,,,,,,,1986,"Calgary, Alberta",Light factory,63.5,2005,104.8
,,,,,,,,1986,"Calgary, Alberta",Light factory,56.7,2005,104.8
,,,,,,,,1986,"Calgary, Alberta",Light factory,71.3,2005,1.6
,,,,,,,,1986,"Calgary, Alberta",Light factory,60.9,2005,106.6
,,,,,,,,1986,"Calgary, Alberta",Light factory,66.4,2005,106.3
,,,,,,,,1986,"Calgary, Alberta",School,62.6,2005,127.2
,,,,,,,,1986,"Calgary, Alberta",School,53.6,2005,123.8
,,,,,,,,1986,"Calgary, Alberta",School,67.1,2005,127
,,,,,,,,1986,"Calgary, Alberta",School,61.8,2005,123.7
,,,,,,,,1986,"Calgary, Alberta",School,65.9,2005,0
,,,,,,,,1986,"Edmonton, Alberta",Office,62.4,2005,0
,,,,,,,,1986,"Edmonton, Alberta",Office,53.3,2005,0
,,,,,,,,1986,"Edmonton, Alberta",Office,68,2005,0
,,,,,,,,1986,"Edmonton, Alberta",Office,61,2005,104.7
,,,,,,,,1986,"Edmonton, Alberta",Office,68.2,2005,104.8
,,,,,,,,1986,"Edmonton, Alberta",Warehouse,64.1,2005,1.7
,,,,,,,,1986,"Edmonton, Alberta",Warehouse,58.3,2005,106.8
,,,,,,,,1986,"Edmonton, Alberta",Warehouse,66.7,2005,106.5
,,,,,,,,1986,"Edmonton, Alberta",Warehouse,62.8,2005,127.5
,,,,,,,,1986,"Edmonton, Alberta",Warehouse,68.3,2005,123.7
,,,,,,,,1986,"Edmonton, Alberta",Shopping centre,65.2,2005,127.4
,,,,,,,,1986,"Edmonton, Alberta",Shopping centre,56.4,2005,123.7
,,,,,,,,1986,"Edmonton, Alberta",Shopping centre,68.2,2005,0
,,,,,,,,1986,"Edmonton, Alberta",Shopping centre,70.9,2005,0
,,,,,,,,1986,"Edmonton, Alberta",Shopping centre,66.8,2005,0
,,,,,,,,1986,"Edmonton, Alberta",Light factory,62.5,2005,0
,,,,,,,,1986,"Edmonton, Alberta",Light factory,57.4,2005,104.9
,,,,,,,,1986,"Edmonton, Alberta",Light factory,67.6,2005,105
,,,,,,,,1986,"Edmonton, Alberta",Light factory,62.6,2005,1.9
,,,,,,,,1986,"Edmonton, Alberta",Light factory,59.5,2005,107.2
,,,,,,,,1986,"Edmonton, Alberta",School,64.1,2005,107
,,,,,,,,1986,"Edmonton, Alberta",School,56.6,2005,128
,,,,,,,,1986,"Edmonton, Alberta",School,68.1,2005,123.9
,,,,,,,,1986,"Edmonton, Alberta",School,64.6,2005,127.9
,,,,,,,,1986,"Edmonton, Alberta",School,63.3,2005,124
,,,,,,,,1986,"Vancouver, British Columbia",Office,70.9,2005,0
,,,,,,,,1986,"Vancouver, British Columbia",Office,69.8,2005,0
,,,,,,,,1986,"Vancouver, British Columbia",Office,71.8,2005,0
,,,,,,,,1986,"Vancouver, British Columbia",Office,70.7,2005,0
,,,,,,,,1986,"Vancouver, British Columbia",Office,71.5,2005,105.3
,,,,,,,,1986,"Vancouver, British Columbia",Warehouse,71.1,2005,105.1
,,,,,,,,1986,"Vancouver, British Columbia",Warehouse,67.2,2005,2.1
,,,,,,,,1986,"Vancouver, British Columbia",Warehouse,71.9,2005,108.1
,,,,,,,,1986,"Vancouver, British Columbia",Warehouse,76.9,2005,108
,,,,,,,,1986,"Vancouver, British Columbia",Warehouse,74.5,2005,129.1
,,,,,,,,1986,"Vancouver, British Columbia",Shopping centre,69.7,2005,124.4
,,,,,,,,1986,"Vancouver, British Columbia",Shopping centre,66.4,2005,128.9
,,,,,,,,1986,"Vancouver, British Columbia",Shopping centre,70.4,2005,124.3
,,,,,,,,1986,"Vancouver, British Columbia",Shopping centre,74.8,2005,0
,,,,,,,,1986,"Vancouver, British Columbia",Shopping centre,70.9,2005,0
,,,,,,,,1986,"Vancouver, British Columbia",Light factory,69.2,2005,0
,,,,,,,,1986,"Vancouver, British Columbia",Light factory,68.1,2005,0
,,,,,,,,1986,"Vancouver, British Columbia",Light factory,71.7,2005,105.2
,,,,,,,,1986,"Vancouver, British Columbia",Light factory,68.7,2005,105.2
,,,,,,,,1986,"Vancouver, British Columbia",Light factory,65.2,2005,1.8
,,,,,,,,1986,"Vancouver, British Columbia",School,70.4,2005,107.6
,,,,,,,,1986,"Vancouver, British Columbia",School,70.2,2005,107.8
,,,,,,,,1986,"Vancouver, British Columbia",School,72.2,2005,128.5
,,,,,,,,1986,"Vancouver, British Columbia",School,71.5,2005,124.3
,,,,,,,,1986,"Vancouver, British Columbia",School,64.1,2005,128.5
,,,,,,,,1986,Seven census metropolitan area composite,Office,68.2,2005,124.3
,,,,,,,,1986,Seven census metropolitan area composite,Warehouse,65,2005,0
,,,,,,,,1986,Seven census metropolitan area composite,Shopping centre,69.7,2005,0
,,,,,,,,1986,Seven census metropolitan area composite,Light factory,63.8,2005,0
,,,,,,,,1986,Seven census metropolitan area composite,School,66.4,2005,0
,,,,,,,,1986,Seven census metropolitan area composite,Apartment,70.1,2005,105.7
,,,,,,,,1986,"Halifax, Nova Scotia",Office,81.1,2005,105.5
,,,,,,,,1986,"Halifax, Nova Scotia",Office,83.6,2005,1.7
,,,,,,,,1986,"Halifax, Nova Scotia",Office,87.8,2005,107.4
,,,,,,,,1986,"Halifax, Nova Scotia",Office,69.3,2005,107.6
,,,,,,,,1986,"Halifax, Nova Scotia",Office,74.1,2005,128.2
,,,,,,,,1986,"Halifax, Nova Scotia",Warehouse,86.5,2005,124.8
,,,,,,,,1986,"Halifax, Nova Scotia",Warehouse,87.4,2005,128.4
,,,,,,,,1986,"Halifax, Nova Scotia",Warehouse,90.1,2005,124.6
,,,,,,,,1986,"Halifax, Nova Scotia",Warehouse,71,2005,0
,,,,,,,,1986,"Halifax, Nova Scotia",Warehouse,76.8,2005,0
,,,,,,,,1986,"Halifax, Nova Scotia",Shopping centre,86.8,2005,0
,,,,,,,,1986,"Halifax, Nova Scotia",Shopping centre,88.3,2005,0
,,,,,,,,1986,"Halifax, Nova Scotia",Shopping centre,89.1,2005,105.6
,,,,,,,,1986,"Halifax, Nova Scotia",Shopping centre,79.1,2005,105.6
,,,,,,,,1986,"Halifax, Nova Scotia",Shopping centre,81,2005,1.7
,,,,,,,,1986,"Halifax, Nova Scotia",Light factory,81,2005,107.3
,,,,,,,,1986,"Halifax, Nova Scotia",Light factory,89.4,2005,107.7
,,,,,,,,1986,"Halifax, Nova Scotia",Light factory,88.5,2005,128.1
,,,,,,,,1986,"Halifax, Nova Scotia",Light factory,64.9,2005,124.7
,,,,,,,,1986,"Halifax, Nova Scotia",Light factory,72.4,2005,128.6
,,,,,,,,1986,"Halifax, Nova Scotia",School,80.7,2005,124.7
,,,,,,,,1986,"Halifax, Nova Scotia",School,87.1,2005,0
,,,,,,,,1986,"Halifax, Nova Scotia",School,85.1,2005,0
,,,,,,,,1986,"Halifax, Nova Scotia",School,73.1,2005,0
,,,,,,,,1986,"Halifax, Nova Scotia",School,72.1,2005,0
,,,,,,,,1986,"Montreal, Quebec",Office,72.8,2006,105.4
,,,,,,,,1986,"Montreal, Quebec",Office,73,2006,105.8
,,,,,,,,1986,"Montreal, Quebec",Office,77.3,2006,1.9
,,,,,,,,1986,"Montreal, Quebec",Office,64.4,2006,107.9
,,,,,,,,1986,"Montreal, Quebec",Office,65.8,2006,108.6
,,,,,,,,1986,"Montreal, Quebec",Warehouse,76.7,2006,128.8
,,,,,,,,1986,"Montreal, Quebec",Warehouse,75.5,2006,124.5
,,,,,,,,1986,"Montreal, Quebec",Warehouse,79.2,2006,129.2
,,,,,,,,1986,"Montreal, Quebec",Warehouse,65.8,2006,124.8
,,,,,,,,1986,"Montreal, Quebec",Warehouse,70.4,2006,0
,,,,,,,,1986,"Montreal, Quebec",Shopping centre,79,2006,0
,,,,,,,,1986,"Montreal, Quebec",Shopping centre,76.1,2006,0
,,,,,,,,1986,"Montreal, Quebec",Shopping centre,80,2006,0
,,,,,,,,1986,"Montreal, Quebec",Shopping centre,80.3,2006,105.7
,,,,,,,,1986,"Montreal, Quebec",Shopping centre,77.9,2006,105.9
,,,,,,,,1986,"Montreal, Quebec",Light factory,71.1,2006,1.7
,,,,,,,,1986,"Montreal, Quebec",Light factory,71.3,2006,107.7
,,,,,,,,1986,"Montreal, Quebec",Light factory,75.1,2006,108.2
,,,,,,,,1986,"Montreal, Quebec",Light factory,68.7,2006,128.6
,,,,,,,,1986,"Montreal, Quebec",Light factory,66.8,2006,124.9
,,,,,,,,1986,"Montreal, Quebec",School,71.4,2006,128.9
,,,,,,,,1986,"Montreal, Quebec",School,70.6,2006,125
,,,,,,,,1986,"Montreal, Quebec",School,74.9,2006,0
,,,,,,,,1986,"Montreal, Quebec",School,68.2,2006,0
,,,,,,,,1986,"Montreal, Quebec",School,62.2,2006,0
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,64,2006,0
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,59.4,2006,106.2
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,68.3,2006,106.1
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,63.3,2006,1.7
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,68,2006,108.3
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,63.3,2006,108.3
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,61.5,2006,129.3
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,63.6,2006,125.4
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,61.5,2006,129.3
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,69.7,2006,125.2
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,65.4,2006,0
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,62.3,2006,0
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,64.4,2006,0
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,70.7,2006,0
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,80,2006,106.2
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,60.4,2006,106.2
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,66.2,2006,1.6
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,62,2006,108.9
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,55.5,2006,108.8
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,67.5,2006,130
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,64,2006,125.4
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,62.5,2006,129.9
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,65.8,2006,125.5
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,63.6,2006,0
,,,,,,,,1986,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,62.2,2006,0
,,,,,,,,1986,"Toronto, Ontario",Office,65.8,2006,0
,,,,,,,,1986,"Toronto, Ontario",Office,60.7,2006,0
,,,,,,,,1986,"Toronto, Ontario",Office,72.9,2006,106.6
,,,,,,,,1986,"Toronto, Ontario",Office,61,2006,106.4
,,,,,,,,1986,"Toronto, Ontario",Office,65.3,2006,2
,,,,,,,,1986,"Toronto, Ontario",Warehouse,61.2,2006,109.4
,,,,,,,,1986,"Toronto, Ontario",Warehouse,64.5,2006,108.9
,,,,,,,,1986,"Toronto, Ontario",Warehouse,59.9,2006,130.6
,,,,,,,,1986,"Toronto, Ontario",Warehouse,59.8,2006,125.9
,,,,,,,,1986,"Toronto, Ontario",Warehouse,67.7,2006,130.2
,,,,,,,,1986,"Toronto, Ontario",Shopping centre,65.8,2006,125.7
,,,,,,,,1986,"Toronto, Ontario",Shopping centre,64.7,2006,0
,,,,,,,,1986,"Toronto, Ontario",Shopping centre,63.5,2006,0
,,,,,,,,1986,"Toronto, Ontario",Shopping centre,72.3,2006,0
,,,,,,,,1986,"Toronto, Ontario",Shopping centre,78,2006,0
,,,,,,,,1986,"Toronto, Ontario",Light factory,60,2006,106.3
,,,,,,,,1986,"Toronto, Ontario",Light factory,68.4,2006,106.3
,,,,,,,,1986,"Toronto, Ontario",Light factory,58.1,2006,1.7
,,,,,,,,1986,"Toronto, Ontario",Light factory,58,2006,109.2
,,,,,,,,1986,"Toronto, Ontario",Light factory,60.8,2006,108.8
,,,,,,,,1986,"Toronto, Ontario",School,64.1,2006,130.4
,,,,,,,,1986,"Toronto, Ontario",School,66.2,2006,125.6
,,,,,,,,1986,"Toronto, Ontario",School,65.3,2006,130.2
,,,,,,,,1986,"Toronto, Ontario",School,60,2006,125.7
,,,,,,,,1986,"Toronto, Ontario",School,62.3,2006,0
,,,,,,,,1986,"Calgary, Alberta",Office,64.1,2006,0
,,,,,,,,1986,"Calgary, Alberta",Office,51.4,2006,0
,,,,,,,,1986,"Calgary, Alberta",Office,70.6,2006,0
,,,,,,,,1986,"Calgary, Alberta",Office,63.5,2006,106.7
,,,,,,,,1986,"Calgary, Alberta",Office,75.8,2006,106.8
,,,,,,,,1986,"Calgary, Alberta",Warehouse,64.9,2006,1.9
,,,,,,,,1986,"Calgary, Alberta",Warehouse,56.9,2006,109.8
,,,,,,,,1986,"Calgary, Alberta",Warehouse,68.3,2006,109.4
,,,,,,,,1986,"Calgary, Alberta",Warehouse,61.5,2006,131.1
,,,,,,,,1986,"Calgary, Alberta",Warehouse,72.9,2006,126.1
,,,,,,,,1986,"Calgary, Alberta",Shopping centre,64.9,2006,130.8
,,,,,,,,1986,"Calgary, Alberta",Shopping centre,54.1,2006,126.1
,,,,,,,,1986,"Calgary, Alberta",Shopping centre,67.3,2006,-0.5
,,,,,,,,1986,"Calgary, Alberta",Shopping centre,68.6,2006,-0.5
,,,,,,,,1986,"Calgary, Alberta",Shopping centre,80.5,2006,-0.5
,,,,,,,,1986,"Calgary, Alberta",Light factory,63.5,2006,-0.5
,,,,,,,,1986,"Calgary, Alberta",Light factory,56.4,2006,107
,,,,,,,,1986,"Calgary, Alberta",Light factory,71.3,2006,107.1
,,,,,,,,1986,"Calgary, Alberta",Light factory,60.9,2006,1.9
,,,,,,,,1986,"Calgary, Alberta",Light factory,66.8,2006,110
,,,,,,,,1986,"Calgary, Alberta",School,62.4,2006,109.6
,,,,,,,,1986,"Calgary, Alberta",School,52.7,2006,131.3
,,,,,,,,1986,"Calgary, Alberta",School,66.7,2006,126.3
,,,,,,,,1986,"Calgary, Alberta",School,62.4,2006,130.9
,,,,,,,,1986,"Calgary, Alberta",School,66,2006,126.5
,,,,,,,,1986,"Edmonton, Alberta",Office,62.9,2006,-0.5
,,,,,,,,1986,"Edmonton, Alberta",Office,53.5,2006,-0.5
,,,,,,,,1986,"Edmonton, Alberta",Office,68.2,2006,0
,,,,,,,,1986,"Edmonton, Alberta",Office,62,2006,0
,,,,,,,,1986,"Edmonton, Alberta",Office,69.4,2006,107.6
,,,,,,,,1986,"Edmonton, Alberta",Warehouse,64.5,2006,107.3
,,,,,,,,1986,"Edmonton, Alberta",Warehouse,58.1,2006,1.7
,,,,,,,,1986,"Edmonton, Alberta",Warehouse,66.9,2006,109.4
,,,,,,,,1986,"Edmonton, Alberta",Warehouse,63.3,2006,109.2
,,,,,,,,1986,"Edmonton, Alberta",Warehouse,70.8,2006,130.6
,,,,,,,,1986,"Edmonton, Alberta",Shopping centre,65.6,2006,127.1
,,,,,,,,1986,"Edmonton, Alberta",Shopping centre,56.3,2006,130.5
,,,,,,,,1986,"Edmonton, Alberta",Shopping centre,68.4,2006,126.9
,,,,,,,,1986,"Edmonton, Alberta",Shopping centre,71.9,2006,-0.5
,,,,,,,,1986,"Edmonton, Alberta",Shopping centre,69.3,2006,-0.5
,,,,,,,,1986,"Edmonton, Alberta",Light factory,62.4,2006,0
,,,,,,,,1986,"Edmonton, Alberta",Light factory,57.2,2006,0
,,,,,,,,1986,"Edmonton, Alberta",Light factory,67.8,2006,107.7
,,,,,,,,1986,"Edmonton, Alberta",Light factory,62.9,2006,107.6
,,,,,,,,1986,"Edmonton, Alberta",Light factory,60.7,2006,1.9
,,,,,,,,1986,"Edmonton, Alberta",School,64.4,2006,109.2
,,,,,,,,1986,"Edmonton, Alberta",School,56.4,2006,109.3
,,,,,,,,1986,"Edmonton, Alberta",School,68.2,2006,130.3
,,,,,,,,1986,"Edmonton, Alberta",School,64.9,2006,127.2
,,,,,,,,1986,"Edmonton, Alberta",School,64.2,2006,130.4
,,,,,,,,1986,"Vancouver, British Columbia",Office,71.2,2006,127.1
,,,,,,,,1986,"Vancouver, British Columbia",Office,70.9,2006,107.9
,,,,,,,,1986,"Vancouver, British Columbia",Office,72.3,2006,107.7
,,,,,,,,1986,"Vancouver, British Columbia",Office,70.2,2006,2
,,,,,,,,1986,"Vancouver, British Columbia",Office,70.2,2006,109.5
,,,,,,,,1986,"Vancouver, British Columbia",Warehouse,71.3,2006,109.7
,,,,,,,,1986,"Vancouver, British Columbia",Warehouse,67.9,2006,130.7
,,,,,,,,1986,"Vancouver, British Columbia",Warehouse,72.3,2006,127.4
,,,,,,,,1986,"Vancouver, British Columbia",Warehouse,76.6,2006,130.9
,,,,,,,,1986,"Vancouver, British Columbia",Warehouse,73.5,2006,127.1
,,,,,,,,1986,"Vancouver, British Columbia",Shopping centre,70.6,2006,107.8
,,,,,,,,1986,"Vancouver, British Columbia",Shopping centre,67.5,2006,107.8
,,,,,,,,1986,"Vancouver, British Columbia",Shopping centre,70.6,2006,1.9
,,,,,,,,1986,"Vancouver, British Columbia",Shopping centre,76.6,2006,109.7
,,,,,,,,1986,"Vancouver, British Columbia",Shopping centre,73.1,2006,110.1
,,,,,,,,1986,"Vancouver, British Columbia",Light factory,69.6,2006,130.8
,,,,,,,,1986,"Vancouver, British Columbia",Light factory,68.9,2006,127.3
,,,,,,,,1986,"Vancouver, British Columbia",Light factory,72.1,2006,131.3
,,,,,,,,1986,"Vancouver, British Columbia",Light factory,70,2006,127.3
,,,,,,,,1986,"Vancouver, British Columbia",Light factory,64,2007,107.8
,,,,,,,,1986,"Vancouver, British Columbia",School,70.9,2007,108.2
,,,,,,,,1986,"Vancouver, British Columbia",School,71,2007,1.9
,,,,,,,,1986,"Vancouver, British Columbia",School,72.5,2007,109.7
,,,,,,,,1986,"Vancouver, British Columbia",School,72.2,2007,110.5
,,,,,,,,1986,"Vancouver, British Columbia",School,63.5,2007,131
,,,,,,,,1987,Seven census metropolitan area composite,Office,69.8,2007,127.3
,,,,,,,,1987,Seven census metropolitan area composite,Warehouse,67.7,2007,131.6
,,,,,,,,1987,Seven census metropolitan area composite,Shopping centre,71.3,2007,127.7
,,,,,,,,1987,Seven census metropolitan area composite,Light factory,64.8,2007,108.2
,,,,,,,,1987,Seven census metropolitan area composite,School,67.8,2007,108.4
,,,,,,,,1987,Seven census metropolitan area composite,Apartment,70.8,2007,2.2
,,,,,,,,1987,"Halifax, Nova Scotia",Office,81.6,2007,110.5
,,,,,,,,1987,"Halifax, Nova Scotia",Office,83.8,2007,110.9
,,,,,,,,1987,"Halifax, Nova Scotia",Office,89,2007,131.9
,,,,,,,,1987,"Halifax, Nova Scotia",Office,69.2,2007,127.8
,,,,,,,,1987,"Halifax, Nova Scotia",Office,75.5,2007,132.3
,,,,,,,,1987,"Halifax, Nova Scotia",Warehouse,87.2,2007,128
,,,,,,,,1987,"Halifax, Nova Scotia",Warehouse,87.6,2007,108.7
,,,,,,,,1987,"Halifax, Nova Scotia",Warehouse,91,2007,108.6
,,,,,,,,1987,"Halifax, Nova Scotia",Warehouse,71.5,2007,2.3
,,,,,,,,1987,"Halifax, Nova Scotia",Warehouse,77.7,2007,111.4
,,,,,,,,1987,"Halifax, Nova Scotia",Shopping centre,87.3,2007,111.5
,,,,,,,,1987,"Halifax, Nova Scotia",Shopping centre,88.5,2007,133
,,,,,,,,1987,"Halifax, Nova Scotia",Shopping centre,90,2007,128.3
,,,,,,,,1987,"Halifax, Nova Scotia",Shopping centre,79.4,2007,132.9
,,,,,,,,1987,"Halifax, Nova Scotia",Shopping centre,81,2007,128.2
,,,,,,,,1987,"Halifax, Nova Scotia",Light factory,81.5,2007,108.9
,,,,,,,,1987,"Halifax, Nova Scotia",Light factory,89.6,2007,108.9
,,,,,,,,1987,"Halifax, Nova Scotia",Light factory,89,2007,2.5
,,,,,,,,1987,"Halifax, Nova Scotia",Light factory,65.1,2007,111.9
,,,,,,,,1987,"Halifax, Nova Scotia",Light factory,73.7,2007,111.7
,,,,,,,,1987,"Halifax, Nova Scotia",School,81.4,2007,133.5
,,,,,,,,1987,"Halifax, Nova Scotia",School,87.3,2007,128.6
,,,,,,,,1987,"Halifax, Nova Scotia",School,86.2,2007,133.2
,,,,,,,,1987,"Halifax, Nova Scotia",School,73.5,2007,128.6
,,,,,,,,1987,"Halifax, Nova Scotia",School,73,2007,109.2
,,,,,,,,1987,"Montreal, Quebec",Office,73.5,2007,109
,,,,,,,,1987,"Montreal, Quebec",Office,72.7,2007,2.8
,,,,,,,,1987,"Montreal, Quebec",Office,78.4,2007,112.4
,,,,,,,,1987,"Montreal, Quebec",Office,65.9,2007,111.7
,,,,,,,,1987,"Montreal, Quebec",Office,66.9,2007,109.2
,,,,,,,,1987,"Montreal, Quebec",Warehouse,77.4,2007,109.1
,,,,,,,,1987,"Montreal, Quebec",Warehouse,74.7,2007,2.9
,,,,,,,,1987,"Montreal, Quebec",Warehouse,80,2007,112.1
,,,,,,,,1987,"Montreal, Quebec",Warehouse,67,2007,111.5
,,,,,,,,1987,"Montreal, Quebec",Warehouse,71.4,2007,109.3
