consumer_index_year,consumer_index_value,office_year,office_index_value,earnings_year,earnings_canada,housing_prices_year,single_family_benchmark,single_family_hpi
,,2001,96.1,,,,,
,,2001,98.6,,,,,
,,2001,97.2,,,,,
,,2001,96,,,,,
,,2001,97.6,,,,,
,,2001,96,,,,,
,,2001,98.1,,,,,
,,2001,97.6,,,,,
,,2001,96,,,,,
,,2001,98,,,,,
,,2001,97.9,,,,,
,,2001,98.9,,,,,
,,2001,96.4,,,,,
,,2001,94.5,,,,,
,,2001,97.8,,,,,
,,2001,96.7,,,,,
,,2001,98.1,,,,,
,,2001,96.9,,,,,
,,2001,95,,,,,
,,2001,98,,,,,
,,2001,96,,,,,
,,2001,97.8,,,,,
,,2001,96.7,,,,,
,,2001,96.3,,,,,
,,2001,97.5,,,,,
,,2001,93.8,,,,,
,,2001,98,,,,,
,,2001,98.6,,,,,
,,2001,98.1,,,,,
,,2001,98.8,,,,,
,,2001,99.1,,,,,
,,2001,98,,,,,
,,2001,98.4,,,,,
,,2001,97.7,,,,,
,,2001,98.7,,,,,
,,2001,99.3,,,,,
,,2001,98.6,,,,,
,,2001,98.6,,,,,
,,2001,97.8,,,,,
,,2001,98.6,,,,,
,,2001,99.4,,,,,
,,2001,98.8,,,,,
,,2001,98.1,,,,,
,,2001,96.4,,,,,
,,2001,98.8,,,,,
,,2001,99.9,,,,,
,,2001,98.7,,,,,
,,2001,98.4,,,,,
,,2001,96.8,,,,,
,,2001,98.6,,,,,
,,2001,98.6,,,,,
,,2001,99.1,,,,,
,,2001,98,,,,,
,,2001,98.4,,,,,
,,2001,98.4,,,,,
,,2001,95.6,,,,,
,,2001,98.5,,,,,
,,2001,98.6,,,,,
,,2001,98.4,,,,,
,,2001,98.3,,,,,
,,2001,98.1,,,,,
,,2001,98.6,,,,,
,,2001,97.5,,,,,
,,2001,98.3,,,,,
,,2001,99.1,,,,,
,,2001,99.4,,,,,
,,2001,96,,,,,
,,2001,97.5,,,,,
,,2001,98.2,,,,,
,,2001,99.1,,,,,
,,2001,98.8,,,,,
,,2001,93.8,,,,,
,,2001,96.8,,,,,
,,2001,98.4,,,,,
,,2001,99.2,,,,,
,,2001,98.9,,,,,
,,2001,96.5,,,,,
,,2001,97.1,,,,,
,,2001,98.7,,,,,
,,2001,99.2,,,,,
,,2001,98.8,,,,,
,,2001,95.8,,,,,
,,2001,98.8,,,,,
,,2001,98.2,,,,,
,,2001,99.2,,,,,
,,2001,99.1,,,,,
,,2001,96.4,,,,,
,,2001,97.6,,,,,
,,2001,97.2,,,,,
,,2001,99.1,,,,,
,,2001,98.7,,,,,
,,2001,91.2,,,,,
,,2001,96.8,,,,,
,,2001,97.7,,,,,
,,2001,97.7,,,,,
,,2001,97.9,,,,,
,,2001,97.7,,,,,
,,2001,96.4,,,,,
,,2001,97.9,,,,,
,,2001,99,,,,,
,,2001,97.7,,,,,
,,2001,98.4,,,,,
,,2001,96.7,,,,,
,,2001,97.4,,,,,
,,2001,97.7,,,,,
,,2001,97.3,,,,,
,,2001,98.8,,,,,
,,2001,95.6,,,,,
,,2001,97.4,,,,,
,,2001,97.5,,,,,
,,2001,97.2,,,,,
,,2001,97.4,,,,,
,,2001,97.9,,,,,
,,2001,97.4,,,,,
,,2001,97.6,,,,,
,,2001,97.6,,,,,
,,2001,97.1,,,,,
,,2001,97.2,,,,,
,,2001,97,,,,,
,,2001,97.9,,,,,
,,2001,97.7,,,,,
,,2001,94.3,,,,,
,,2001,96.3,,,,,
,,2001,98.9,,,,,
,,2001,98.2,,,,,
,,2001,98.8,,,,,
,,2001,100.1,,,,,
,,2001,98.6,,,,,
,,2001,98.3,,,,,
,,2001,97.9,,,,,
,,2001,98.2,,,,,
,,2001,100.3,,,,,
,,2001,97.7,,,,,
,,2001,98.4,,,,,
,,2001,97.7,,,,,
,,2001,98.4,,,,,
,,2001,99.7,,,,,
,,2001,98.7,,,,,
,,2001,98.2,,,,,
,,2001,97.6,,,,,
,,2001,98.2,,,,,
,,2001,100.1,,,,,
,,2001,99.8,,,,,
,,2001,98.5,,,,,
,,2001,97.9,,,,,
,,2001,98.1,,,,,
,,2001,99.3,,,,,
,,2001,97.8,,,,,
,,2001,97.8,,,,,
,,2001,98.1,,,,,
,,2001,98.1,,,,,
,,2001,95.9,,,,,
,,2001,98.8,,,,,
,,2001,98.9,,,,,
,,2001,97.8,,,,,
,,2001,98.9,,,,,
,,2001,99.9,,,,,
,,2001,99.6,,,,,
,,2001,98.5,,,,,
,,2001,98.4,,,,,
,,2001,98.2,,,,,
,,2001,100,,,,,
,,2001,99.3,,,,,
,,2001,98.6,,,,,
,,2001,98.2,,,,,
,,2001,98.3,,,,,
,,2001,99.2,,,,,
,,2001,101.1,,,,,
,,2001,98.3,,,,,
,,2001,98.3,,,,,
,,2001,97.8,,,,,
,,2001,99.2,,,,,
,,2001,99.9,,,,,
,,2001,99.1,,,,,
,,2001,98.1,,,,,
,,2001,98.3,,,,,
,,2001,99.1,,,,,
,,2001,99.6,,,,,
,,2001,97.4,,,,,
,,2001,97.5,,,,,
,,2001,97.9,,,,,
,,2001,94.9,,,,,
,,2001,97.7,,,,,
,,2001,97.4,,,,,
,,2001,97.2,,,,,
,,2001,98.2,,,,,
,,2001,96,,,,,
,,2001,97.9,,,,,
,,2001,97.9,,,,,
,,2001,97.6,,,,,
,,2001,98.5,,,,,
,,2001,95.8,,,,,
,,2001,96.9,,,,,
,,2001,98,,,,,
,,2001,97.6,,,,,
,,2001,98.2,,,,,
,,2001,97.7,,,,,
,,2001,97.7,,,,,
,,2001,97.7,,,,,
,,2001,97.3,,,,,
,,2001,98.2,,,,,
,,2001,96.5,,,,,
,,2001,97.9,,,,,
,,2001,97.8,,,,,
,,2001,97.2,,,,,
,,2001,98.4,,,,,
,,2001,96,,,,,
,,2001,100.3,,,,,
,,2001,97.2,,,,,
,,2001,97.2,,,,,
,,2001,97.9,,,,,
,,2001,94.1,,,,,
,,2001,98.1,,,,,
,,2001,97.7,,,,,
,,2001,97.1,,,,,
,,2001,98.6,,,,,
,,2001,96,,,,,
,,2001,99.3,,,,,
,,2001,98,,,,,
,,2001,97.5,,,,,
,,2001,98.5,,,,,
,,2001,95.8,,,,,
,,2001,98.6,,,,,
,,2001,98.4,,,,,
,,2001,97.6,,,,,
,,2001,98.5,,,,,
,,2001,97.6,,,,,
,,2001,99.9,,,,,
,,2001,97.9,,,,,
,,2001,97.4,,,,,
,,2001,98.4,,,,,
,,2001,96.4,,,,,
,,2001,99.1,,,,,
,,2001,97.7,,,,,
,,2001,97.2,,,,,
,,2001,98.4,,,,,
,,2001,96.1,,,,,
,,2001,98.2,,,,,
,,2001,97.2,,,,,
,,2001,97.3,,,,,
,,2001,97.8,,,,,
,,2001,94.1,,,,,
,,2001,98.5,,,,,
,,2001,99,,,,,
,,2001,98.9,,,,,
,,2001,99.1,,,,,
,,2001,98.9,,,,,
,,2001,98.5,,,,,
,,2001,99,,,,,
,,2001,98.5,,,,,
,,2001,99.3,,,,,
,,2001,99.1,,,,,
,,2001,99,,,,,
,,2001,99.2,,,,,
,,2001,98.7,,,,,
,,2001,99.3,,,,,
,,2001,99.1,,,,,
,,2001,100.1,,,,,
,,2001,99.1,,,,,
,,2001,98.3,,,,,
,,2001,99.4,,,,,
,,2001,99.6,,,,,
,,2001,99.5,,,,,
,,2001,98.9,,,,,
,,2001,98.4,,,,,
,,2001,99,,,,,
,,2001,98.6,,,,,
,,2001,99.5,,,,,
,,2001,98.3,,,,,
,,2001,98.9,,,,,
,,2001,98.5,,,,,
,,2001,96,,,,,
,,2001,99,,,,,
,,2001,98.7,,,,,
,,2001,98.6,,,,,
,,2001,98.6,,,,,
,,2001,98.3,,,,,
,,2001,98.7,,,,,
,,2001,97.9,,,,,
,,2001,98.4,,,,,
,,2001,99.6,,,,,
,,2001,99.6,,,,,
,,2001,96.2,,,,,
,,2001,97.6,,,,,
,,2001,98.6,,,,,
,,2001,99.2,,,,,
,,2001,99.5,,,,,
,,2001,94.2,,,,,
,,2001,97,,,,,
,,2001,98.7,,,,,
,,2001,99.3,,,,,
,,2001,99.4,,,,,
,,2001,96.2,,,,,
,,2001,97.6,,,,,
,,2001,99,,,,,
,,2001,99.2,,,,,
,,2001,99.5,,,,,
,,2001,96.1,,,,,
,,2001,99,,,,,
,,2001,98.5,,,,,
,,2001,99.4,,,,,
,,2001,99.4,,,,,
,,2001,96.7,,,,,
,,2001,97.8,,,,,
,,2001,97.8,,,,,
,,2001,99.5,,,,,
,,2001,99,,,,,
,,2001,92.9,,,,,
,,2001,97.2,,,,,
,,2001,97.7,,,,,
,,2001,97.7,,,,,
,,2001,97.9,,,,,
,,2001,97.6,,,,,
,,2001,96.5,,,,,
,,2001,97.9,,,,,
,,2001,99,,,,,
,,2001,97.7,,,,,
,,2001,98.4,,,,,
,,2001,96.8,,,,,
,,2001,97.5,,,,,
,,2001,97.7,,,,,
,,2001,97.5,,,,,
,,2001,98.4,,,,,
,,2001,96.2,,,,,
,,2001,97.4,,,,,
,,2001,97.5,,,,,
,,2001,97.2,,,,,
,,2001,97.4,,,,,
,,2001,98.1,,,,,
,,2001,97.4,,,,,
,,2001,97.6,,,,,
,,2001,97.7,,,,,
,,2001,97.1,,,,,
,,2001,97.3,,,,,
,,2001,97.2,,,,,
,,2001,97.9,,,,,
,,2001,97.7,,,,,
,,2001,95.8,,,,,
,,2001,96.6,,,,,
,,2001,98.9,,,,,
,,2001,98.2,,,,,
,,2001,98.9,,,,,
,,2001,100.7,,,,,
,,2001,98.7,,,,,
,,2001,98.6,,,,,
,,2001,97.9,,,,,
,,2001,98.7,,,,,
,,2001,99.8,,,,,
,,2001,97.8,,,,,
,,2001,98.6,,,,,
,,2001,97.7,,,,,
,,2001,98.7,,,,,
,,2001,99.3,,,,,
,,2001,99.1,,,,,
,,2001,98.5,,,,,
,,2001,97.6,,,,,
,,2001,98.6,,,,,
,,2001,100.3,,,,,
,,2001,100,,,,,
,,2001,98.5,,,,,
,,2001,98,,,,,
,,2001,98.3,,,,,
,,2001,99,,,,,
,,2001,97.9,,,,,
,,2001,98.2,,,,,
,,2001,98.2,,,,,
,,2001,98.4,,,,,
,,2001,97.3,,,,,
,,2001,99.1,,,,,
,,2001,98.8,,,,,
,,2001,97.9,,,,,
,,2001,99,,,,,
,,2001,99.7,,,,,
,,2001,99.7,,,,,
,,2001,98.7,,,,,
,,2001,98.4,,,,,
,,2001,98.6,,,,,
,,2001,99.8,,,,,
,,2001,99.4,,,,,
,,2001,98.8,,,,,
,,2001,98.2,,,,,
,,2001,98.6,,,,,
,,2001,98.8,,,,,
,,2001,101.6,,,,,
,,2001,98.6,,,,,
,,2001,98.3,,,,,
,,2001,98.3,,,,,
,,2001,99.3,,,,,
,,2001,100.1,,,,,
,,2001,99.1,,,,,
,,2001,98.2,,,,,
,,2001,98.5,,,,,
,,2001,99,,,,,
,,2001,99.7,,,,,
,,2001,97.7,,,,,
,,2001,97.5,,,,,
,,2001,98.2,,,,,
,,2001,96.4,,,,,
,,2001,97.9,,,,,
,,2001,97.8,,,,,
,,2001,97.8,,,,,
,,2001,98.5,,,,,
,,2001,96.2,,,,,
,,2001,97.9,,,,,
,,2001,98.2,,,,,
,,2001,98.2,,,,,
,,2001,98.7,,,,,
,,2001,95.9,,,,,
,,2001,97,,,,,
,,2001,98.4,,,,,
,,2001,98.2,,,,,
,,2001,98.7,,,,,
,,2001,97.5,,,,,
,,2001,98.1,,,,,
,,2001,98,,,,,
,,2001,98.1,,,,,
,,2001,98.4,,,,,
,,2001,96.5,,,,,
,,2001,97.9,,,,,
,,2001,98.1,,,,,
,,2001,98,,,,,
,,2001,98.7,,,,,
,,2001,96.3,,,,,
,,2001,97.8,,,,,
,,2001,97.7,,,,,
,,2001,97.9,,,,,
,,2001,98.4,,,,,
,,2001,94.4,,,,,
,,2001,98,,,,,
,,2001,98,,,,,
,,2001,98,,,,,
,,2001,98.8,,,,,
,,2001,96.1,,,,,
,,2001,99.4,,,,,
,,2001,98.4,,,,,
,,2001,98.1,,,,,
,,2001,98.8,,,,,
,,2001,95.9,,,,,
,,2001,98.7,,,,,
,,2001,98.7,,,,,
,,2001,98.2,,,,,
,,2001,99,,,,,
,,2001,97.5,,,,,
,,2001,100.3,,,,,
,,2001,98.3,,,,,
,,2001,98.1,,,,,
,,2001,98.6,,,,,
,,2001,96.4,,,,,
,,2001,99.3,,,,,
,,2001,98.1,,,,,
,,2001,98.1,,,,,
,,2001,98.8,,,,,
,,2001,96.4,,,,,
,,2001,98.4,,,,,
,,2001,97.8,,,,,
,,2001,98.1,,,,,
,,2001,98.5,,,,,
,,2001,94.3,,,,,
,,2001,98.8,,,,,
,,2001,99.2,,,,,
,,2001,99.2,,,,,
,,2001,99.4,,,,,
,,2001,98.7,,,,,
,,2001,98.7,,,,,
,,2001,99.2,,,,,
,,2001,98.8,,,,,
,,2001,99.4,,,,,
,,2001,98.7,,,,,
,,2001,99.1,,,,,
,,2001,99.3,,,,,
,,2001,99,,,,,
,,2001,99.4,,,,,
,,2001,98.8,,,,,
,,2001,100.4,,,,,
,,2001,99.1,,,,,
,,2001,98.4,,,,,
,,2001,99.4,,,,,
,,2001,99.6,,,,,
,,2001,99.7,,,,,
,,2001,99.1,,,,,
,,2001,98.7,,,,,
,,2001,99.2,,,,,
,,2001,98.6,,,,,
,,2001,99.7,,,,,
,,2001,98.7,,,,,
,,2001,99.3,,,,,
,,2001,98.9,,,,,
,,2001,96.3,,,,,
,,2001,99.2,,,,,
,,2001,98.7,,,,,
,,2001,98.4,,,,,
,,2001,98.5,,,,,
,,2001,98.3,,,,,
,,2001,98.6,,,,,
,,2001,98.2,,,,,
,,2001,98.6,,,,,
,,2001,99.6,,,,,
,,2001,99.3,,,,,
,,2001,96.7,,,,,
,,2001,98.7,,,,,
,,2001,98.7,,,,,
,,2001,99.2,,,,,
,,2001,99.3,,,,,
,,2001,95,,,,,
,,2001,98.2,,,,,
,,2001,98.6,,,,,
,,2001,99.3,,,,,
,,2001,99,,,,,
,,2001,96.5,,,,,
,,2001,98.2,,,,,
,,2001,98.8,,,,,
,,2001,98.8,,,,,
,,2001,99.1,,,,,
,,2001,96.7,,,,,
,,2001,99.8,,,,,
,,2001,98.6,,,,,
,,2001,99.1,,,,,
,,2001,99.1,,,,,
,,2001,97.1,,,,,
,,2001,98.9,,,,,
,,2001,98.1,,,,,
,,2001,99.5,,,,,
,,2001,98.9,,,,,
,,2001,93.2,,,,,
,,2001,99.1,,,,,
,,2001,99.1,,,,,
,,2001,99.1,,,,,
,,2001,99,,,,,
,,2001,99.4,,,,,
,,2001,98.1,,,,,
,,2001,99.1,,,,,
,,2001,99.1,,,,,
,,2001,99,,,,,
,,2001,99.8,,,,,
,,2001,98.5,,,,,
,,2001,98.8,,,,,
,,2001,99.1,,,,,
,,2001,98.7,,,,,
,,2001,99.4,,,,,
,,2001,97.9,,,,,
,,2001,98.8,,,,,
,,2001,99.1,,,,,
,,2001,98.5,,,,,
,,2001,98.8,,,,,
,,2001,99.5,,,,,
,,2001,98.8,,,,,
,,2001,99.1,,,,,
,,2001,98.8,,,,,
,,2001,98.6,,,,,
,,2001,98.9,,,,,
,,2001,98.7,,,,,
,,2001,99.3,,,,,
,,2001,98.8,,,,,
,,2001,97.8,,,,,
,,2001,98.8,,,,,
,,2001,98.6,,,,,
,,2001,98.1,,,,,
,,2001,98.2,,,,,
,,2001,99.9,,,,,
,,2001,98.8,,,,,
,,2001,97.9,,,,,
,,2001,97.3,,,,,
,,2001,97.8,,,,,
,,2001,100,,,,,
,,2001,99.2,,,,,
,,2001,98.1,,,,,
,,2001,97.2,,,,,
,,2001,98,,,,,
,,2001,99.4,,,,,
,,2001,99.1,,,,,
,,2001,97.7,,,,,
,,2001,96.7,,,,,
,,2001,97.8,,,,,
,,2001,98.8,,,,,
,,2001,100.3,,,,,
,,2001,98,,,,,
,,2001,97.1,,,,,
,,2001,97.6,,,,,
,,2001,99,,,,,
,,2001,99.2,,,,,
,,2001,97.9,,,,,
,,2001,97.9,,,,,
,,2001,97.8,,,,,
,,2001,97.6,,,,,
,,2001,99.9,,,,,
,,2001,98.6,,,,,
,,2001,97.7,,,,,
,,2001,98.2,,,,,
,,2001,99.7,,,,,
,,2001,99.5,,,,,
,,2001,98,,,,,
,,2001,97.6,,,,,
,,2001,97.8,,,,,
,,2001,100,,,,,
,,2001,99.5,,,,,
,,2001,98,,,,,
,,2001,97.6,,,,,
,,2001,97.8,,,,,
,,2001,98.9,,,,,
,,2001,98.6,,,,,
,,2001,97.9,,,,,
,,2001,97.5,,,,,
,,2001,97.4,,,,,
,,2001,98.6,,,,,
,,2001,100.3,,,,,
,,2001,98.4,,,,,
,,2001,97.5,,,,,
,,2001,97.8,,,,,
,,2001,99,,,,,
,,2001,99.4,,,,,
,,2001,97.5,,,,,
,,2001,97.3,,,,,
,,2001,97.4,,,,,
,,2001,96.8,,,,,
,,2001,99.2,,,,,
,,2001,98.1,,,,,
,,2001,97.9,,,,,
,,2001,98.9,,,,,
,,2001,96.7,,,,,
,,2001,98.5,,,,,
,,2001,98.5,,,,,
,,2001,98.5,,,,,
,,2001,98.9,,,,,
,,2001,96.4,,,,,
,,2001,98.4,,,,,
,,2001,98.6,,,,,
,,2001,98.4,,,,,
,,2001,98.9,,,,,
,,2001,98.2,,,,,
,,2001,98.4,,,,,
,,2001,98.4,,,,,
,,2001,98.3,,,,,
,,2001,98.8,,,,,
,,2001,95.8,,,,,
,,2001,99.5,,,,,
,,2001,98.4,,,,,
,,2001,98.3,,,,,
,,2001,98.9,,,,,
,,2001,96.7,,,,,
,,2001,99,,,,,
,,2001,98.1,,,,,
,,2001,98.1,,,,,
,,2001,98.7,,,,,
,,2001,95.3,,,,,
,,2001,99.7,,,,,
,,2001,98.2,,,,,
,,2001,98.1,,,,,
,,2001,99.3,,,,,
,,2001,96.7,,,,,
,,2001,98.8,,,,,
,,2001,98.6,,,,,
,,2001,98.5,,,,,
,,2001,99,,,,,
,,2001,96.3,,,,,
,,2001,99.2,,,,,
,,2001,98.8,,,,,
,,2001,98.4,,,,,
,,2001,99.1,,,,,
,,2001,98.2,,,,,
,,2001,98.7,,,,,
,,2001,98.5,,,,,
,,2001,98.4,,,,,
,,2001,98.9,,,,,
,,2001,95.8,,,,,
,,2001,100.2,,,,,
,,2001,98.4,,,,,
,,2001,98.3,,,,,
,,2001,99,,,,,
,,2001,96.8,,,,,
,,2001,98.9,,,,,
,,2001,98.2,,,,,
,,2001,98.3,,,,,
,,2001,98.8,,,,,
,,2001,95.2,,,,,
,,2001,99.5,,,,,
,,2001,99.3,,,,,
,,2001,99.4,,,,,
,,2001,99.6,,,,,
,,2001,99.3,,,,,
,,2001,98.7,,,,,
,,2001,99.5,,,,,
,,2001,99,,,,,
,,2001,99.7,,,,,
,,2001,99.3,,,,,
,,2001,99.4,,,,,
,,2001,99.5,,,,,
,,2001,99.2,,,,,
,,2001,99.6,,,,,
,,2001,99.6,,,,,
,,2001,100.4,,,,,
,,2001,99.2,,,,,
,,2001,98.7,,,,,
,,2001,99.7,,,,,
,,2001,98.7,,,,,
,,2001,99.9,,,,,
,,2001,99.3,,,,,
,,2001,98.9,,,,,
,,2001,99.4,,,,,
,,2001,99.1,,,,,
,,2001,100.4,,,,,
,,2001,99,,,,,
,,2001,99.2,,,,,
,,2001,99.1,,,,,
,,2001,97.2,,,,,
,,2001,99.9,,,,,
,,2002,99.4,,,,,
,,2002,99.3,,,,,
,,2002,99.2,,,,,
,,2002,99.2,,,,,
,,2002,99.4,,,,,
,,2002,98.9,,,,,
,,2002,99.3,,,,,
,,2002,99.8,,,,,
,,2002,99.7,,,,,
,,2002,98.4,,,,,
,,2002,98.8,,,,,
,,2002,99.2,,,,,
,,2002,99.7,,,,,
,,2002,99.4,,,,,
,,2002,97.5,,,,,
,,2002,98.5,,,,,
,,2002,99.2,,,,,
,,2002,99.7,,,,,
,,2002,99.4,,,,,
,,2002,98.8,,,,,
,,2002,98,,,,,
,,2002,99.3,,,,,
,,2002,99.4,,,,,
,,2002,99.5,,,,,
,,2002,98.8,,,,,
,,2002,98.9,,,,,
,,2002,99.2,,,,,
,,2002,99.6,,,,,
,,2002,99.5,,,,,
,,2002,98.5,,,,,
,,2002,99,,,,,
,,2002,98.9,,,,,
,,2002,99.7,,,,,
,,2002,99,,,,,
,,2002,97.4,,,,,
,,2002,98.4,,,,,
,,2002,99.2,,,,,
,,2002,99.5,,,,,
,,2002,99.6,,,,,
,,2002,98.7,,,,,
,,2002,98.4,,,,,
,,2002,99.3,,,,,
,,2002,99.4,,,,,
,,2002,99.5,,,,,
,,2002,99.2,,,,,
,,2002,98.6,,,,,
,,2002,99.2,,,,,
,,2002,99.4,,,,,
,,2002,99.5,,,,,
,,2002,99.1,,,,,
,,2002,97.6,,,,,
,,2002,99.3,,,,,
,,2002,99.2,,,,,
,,2002,99.5,,,,,
,,2002,98.9,,,,,
,,2002,98.7,,,,,
,,2002,99.2,,,,,
,,2002,99.4,,,,,
,,2002,99.5,,,,,
,,2002,98.8,,,,,
,,2002,98.8,,,,,
,,2002,99.1,,,,,
,,2002,99.4,,,,,
,,2002,99.3,,,,,
,,2002,98.7,,,,,
,,2002,98.1,,,,,
,,2002,99.4,,,,,
,,2002,99.7,,,,,
,,2002,99.4,,,,,
,,2002,99.3,,,,,
,,2002,99.5,,,,,
,,2002,99.4,,,,,
,,2002,99.5,,,,,
,,2002,99.3,,,,,
,,2002,99.5,,,,,
,,2002,99.5,,,,,
,,2002,99.3,,,,,
,,2002,99.2,,,,,
,,2002,99.5,,,,,
,,2002,99.4,,,,,
,,2002,98.8,,,,,
,,2002,99.2,,,,,
,,2002,99.1,,,,,
,,2002,99.3,,,,,
,,2002,99,,,,,
,,2002,99.4,,,,,
,,2002,99.3,,,,,
,,2002,99.3,,,,,
,,2002,99.3,,,,,
,,2002,99.2,,,,,
,,2002,99.6,,,,,
,,2002,99,,,,,
,,2002,99.6,,,,,
,,2002,98.9,,,,,
,,2002,98.6,,,,,
,,2002,99.5,,,,,
,,2002,99.4,,,,,
,,2002,99.2,,,,,
,,2002,99.4,,,,,
,,2002,99.3,,,,,
,,2002,99.6,,,,,
,,2002,99.2,,,,,
,,2002,99.3,,,,,
,,2002,99.2,,,,,
,,2002,99.5,,,,,
,,2002,99.5,,,,,
,,2002,99.1,,,,,
,,2002,99.2,,,,,
,,2002,99.2,,,,,
,,2002,99.3,,,,,
,,2002,98.4,,,,,
,,2002,99.1,,,,,
,,2002,99.1,,,,,
,,2002,99,,,,,
,,2002,99.3,,,,,
,,2002,99.4,,,,,
,,2002,99.5,,,,,
,,2002,99.1,,,,,
,,2002,99.2,,,,,
,,2002,99.3,,,,,
,,2002,99.5,,,,,
,,2002,98.5,,,,,
,,2002,98.7,,,,,
,,2002,98.4,,,,,
,,2002,98.2,,,,,
,,2002,99.2,,,,,
,,2002,98.9,,,,,
,,2002,98.4,,,,,
,,2002,99.3,,,,,
,,2002,98.6,,,,,
,,2002,98.8,,,,,
,,2002,99.2,,,,,
,,2002,98.8,,,,,
,,2002,99.4,,,,,
,,2002,98.8,,,,,
,,2002,98.6,,,,,
,,2002,99.1,,,,,
,,2002,98.9,,,,,
,,2002,99.3,,,,,
,,2002,99.2,,,,,
,,2002,98.1,,,,,
,,2002,99,,,,,
,,2002,98.8,,,,,
,,2002,99.1,,,,,
,,2002,99,,,,,
,,2002,98.7,,,,,
,,2002,99,,,,,
,,2002,98.8,,,,,
,,2002,99.4,,,,,
,,2002,98.8,,,,,
,,2002,98.9,,,,,
,,2002,98.8,,,,,
,,2002,98.6,,,,,
,,2002,99.1,,,,,
,,2002,98.4,,,,,
,,2002,98.6,,,,,
,,2002,99,,,,,
,,2002,98.5,,,,,
,,2002,99.4,,,,,
,,2002,98.7,,,,,
,,2002,99.2,,,,,
,,2002,99.2,,,,,
,,2002,98.7,,,,,
,,2002,99.4,,,,,
,,2002,98.9,,,,,
,,2002,99.3,,,,,
,,2002,99.2,,,,,
,,2002,98.7,,,,,
,,2002,99.4,,,,,
,,2002,99.2,,,,,
,,2002,98.7,,,,,
,,2002,99,,,,,
,,2002,98.7,,,,,
,,2002,99.2,,,,,
,,2002,99.1,,,,,
,,2002,99.4,,,,,
,,2002,99.1,,,,,
,,2002,98.7,,,,,
,,2002,99.3,,,,,
,,2002,98.9,,,,,
,,2002,99.5,,,,,
,,2002,98.9,,,,,
,,2002,98.7,,,,,
,,2002,99.1,,,,,
,,2002,98.5,,,,,
,,2002,99.2,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,99.9,,,,,
,,2002,99.6,,,,,
,,2002,99,,,,,
,,2002,99.7,,,,,
,,2002,99.4,,,,,
,,2002,99.8,,,,,
,,2002,99.9,,,,,
,,2002,99.8,,,,,
,,2002,99.7,,,,,
,,2002,99.5,,,,,
,,2002,99.8,,,,,
,,2002,99.6,,,,,
,,2002,99.2,,,,,
,,2002,99.5,,,,,
,,2002,99,,,,,
,,2002,99.8,,,,,
,,2002,100,,,,,
,,2002,99.5,,,,,
,,2002,99.6,,,,,
,,2002,99.2,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,99.9,,,,,
,,2002,99.4,,,,,
,,2002,99.7,,,,,
,,2002,99.6,,,,,
,,2002,98.8,,,,,
,,2002,99.5,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,99.6,,,,,
,,2002,99.7,,,,,
,,2002,99.6,,,,,
,,2002,99.8,,,,,
,,2002,99.9,,,,,
,,2002,99.9,,,,,
,,2002,99.7,,,,,
,,2002,100.1,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,100.1,,,,,
,,2002,99.9,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,99.8,,,,,
,,2002,99.4,,,,,
,,2002,99.4,,,,,
,,2002,99.8,,,,,
,,2002,99.6,,,,,
,,2002,99.7,,,,,
,,2002,100.5,,,,,
,,2002,100,,,,,
,,2002,99.7,,,,,
,,2002,99.6,,,,,
,,2002,99.8,,,,,
,,2002,99.7,,,,,
,,2002,100,,,,,
,,2002,99.7,,,,,
,,2002,99.8,,,,,
,,2002,99.6,,,,,
,,2002,99.6,,,,,
,,2002,100,,,,,
,,2002,99.8,,,,,
,,2002,99.5,,,,,
,,2002,99.7,,,,,
,,2002,100.2,,,,,
,,2002,100.1,,,,,
,,2002,99.8,,,,,
,,2002,99.5,,,,,
,,2002,99.7,,,,,
,,2002,100.3,,,,,
,,2002,100,,,,,
,,2002,99.7,,,,,
,,2002,99.5,,,,,
,,2002,99.7,,,,,
,,2002,99.9,,,,,
,,2002,99.7,,,,,
,,2002,99.7,,,,,
,,2002,99.4,,,,,
,,2002,99.7,,,,,
,,2002,100.5,,,,,
,,2002,100.1,,,,,
,,2002,99.7,,,,,
,,2002,99.5,,,,,
,,2002,99.6,,,,,
,,2002,100,,,,,
,,2002,100.1,,,,,
,,2002,99.5,,,,,
,,2002,99.5,,,,,
,,2002,99.5,,,,,
,,2002,99.1,,,,,
,,2002,100.3,,,,,
,,2002,99.5,,,,,
,,2002,99.8,,,,,
,,2002,99.6,,,,,
,,2002,99.4,,,,,
,,2002,99.5,,,,,
,,2002,99.5,,,,,
,,2002,99.5,,,,,
,,2002,99.6,,,,,
,,2002,99.5,,,,,
,,2002,99.6,,,,,
,,2002,99.6,,,,,
,,2002,99.7,,,,,
,,2002,99.6,,,,,
,,2002,99.4,,,,,
,,2002,99.5,,,,,
,,2002,99.5,,,,,
,,2002,99.2,,,,,
,,2002,99.7,,,,,
,,2002,99.3,,,,,
